,title,company,link,task,qualification,preferred
61,Data Scientist(Product Analytics),화해(버드뷰),https://www.wanted.co.kr/wd/35299,"• 제품/비즈니스 성장을 위한 지표 설계 및 대시보드 개발
• 제품/비즈니스 문제 해결을 위한 실험 설계
• 핵심 지표 모니터링 및 지표 변동의 root cause 분석
• 데이터 분석 결과를 바탕으로 실질적인 액션 아이템 제안
• 데이터 기반 사고와 실험 활성화를 위한 전사적인 코칭 및 컨설팅","• 관련 경력 3년 이상
• 모바일 서비스 데이터 분석 방법(LTV, AARRR, Cohort, Funnel 등)에 대한 높은 이해
• 수학적/통계적 지식과 높은 수준의 논리적 사고와 문제 해결 능력
• 실질적인 action을 위한 데이터 분석 능력 및 제품/비즈니스 관련 통찰력
• SQL, Python, R 등을 통해 raw 데이터 추출부터 분석까지 가능하신 분
• 논리적 사고를 바탕으로 상대방에게 의견을 잘 전달하실 수 있는 분
• 회사 내부 구성원들과 협업 및 다양한 팀과의 원활한 커뮤니케이션이 가능하신 분","• 예측 분석을 위한 모델링을 해 본 경험이 있는 분
• 데이터 기반의 인사이트를 통해 제품/비즈니스 지표 상승이나 문제 해결의 경험이 있으신 분
• 로그 수준의 데이터 수집/가공부터 분석까지의 전체 프로세스를 경험한 분
• 웹/모바일 어플리케이션 기반 커머스 또는 광고 비즈니스 분석 경험이 있으신 분"
62,데이터 분석,피터팬의 좋은방 구하기(PETERPANZ),https://www.wanted.co.kr/wd/66634,"• 데이터/리포트 자동화 및 성과분석    
• 데이터 비주얼라이제이션    
• 기존 프로세스 개선 및 신규 지표 개발, 관리","• 데이터 분석 경력 3년차 이상 
• 데이터 분석 결과를 바탕으로 계획을 수립하고 실행한 경험이 있는 분    
• SQL을 활용한 데이터 추출 및 엑셀, Google suite을 활용한 데이터 분석에 능숙한 분    
• Tableau, Power BI 를 통한 비지니스 인텔리전스 리포팅, 대시보딩 경력","• Tableau, Power BI 를 통한 비지니스 인텔리전스 리포팅, 대시보딩 경력        
• Python 등 기타 Programming language 사용 경력    
• 통계, 수학, 컴퓨터 공학, 데이터 관련 분야 학,석사학위 소지하신 분"
63,"전략기획 (Strategy, Planning & Analytics)",에이치티비욘드,https://www.wanted.co.kr/wd/49270,"• 중장기 사업계획, 전사 실행 과제 관리 및 IR 전략 수립
• 신규사업 타당성 분석 및 마켓 리서치
• 법무 검토 및 법률 이슈 대응 및 비즈니스 대내외 리스크 분석
• 비즈니스 파트너 커뮤니케이션 및 계약서 검토","• 자신의 생각을 체계적으로 정리하고 전달할 수 있는 글쓰기, 말하기, 문서 작성 능력을 갖추신 분
• 플랫폼에 대한 이해를 바탕으로 사용자 중심적 사고가 가능하신 분
• 기술적인 제약을 이해하고 결정 시점의 합리적 의사결정 및 문제 해결 능력을 갖추신 분
• 긍정적인 에너지로 재미있는 팀 문화를 만들어가는데 관심이 많으신 분","• 기업 전략팀, 법무팀, 기조실 경험이 있으신 분
• 기본적인 리서치, 사업기획, 경영진 보고 문서작성 능력 보유
• 플랫폼 기반의 비즈니스에 대한 이해도가 높으신 분
• 모바일 서비스, 주거관련 서비스, IoT 플랫폼 비즈니스에 대한 이해도가 높으신 분"
64,프로덕트 매니저(신입),퍼블리(PUBLY),https://www.wanted.co.kr/wd/42457,"• Quality Assurance(직접 테스트 + 테스팅 프로세스 설계 + 테스팅 자동화 솔루션 세팅)
• 애널리틱스 툴을 활용하여 주요 지표 추출
• 고객 목소리 대응
• 고객 이탈 요인 분석 등 사용자 리서치(정성/정량)
• 개발이 필요없는 실험을 설계, 실행, 분석: 소셜 미디어, 랜딩 페이지, 이메일, 설문 조사 툴 등 활용해서 실행
• 제품 트렌드 & 시장 리서치
• 소프트웨어 엔지니어, 프로덕트 디자이너, 그로스 마케터 업무 지원
• 프로덕트 매니저의 디스커션 파트너
• User Acquisition, User Engagement를 위한 마케팅 업무(스쿼드 내 마케터 부재시)","자격 요건이 다소 어려울 수 있다고 생각할 수 있으나 신입 포지션인만큼 높은 수준의 지식이나 경험을 요구하는 것은 아니니 큰 부담 없이 지원해주시기 바랍니다.
• 기술 및 경영 백그라운드를 모두 갖춘 사람: 산업공학 전공자 또는 컴퓨터공학/경영(경제) 복수 전공자 우대. 기타 이공계/경영(경제) 복수전공을 했거나, 이에 준하는 지식과 경험을 갖춘 사람.
• 정량적인 데이터 분석 능력 및 경험: SQL, Analytics 툴(Amplitude, Google Analytics, Mixpanel 등), Python/R, 스프레드시트 중 한 가지를 활용하여 데이터 분석을 해본 경험
• 문제 해결을 위해 필요한 지식을 빠르게 파악하고, 이를 습득하는 것에 자신 있는 사람","• 다양한 백그라운드를 가진 사람들과 유연하게 커뮤니케이션 할 수 있는 사람
• 시간 관리에 대해 평소 관심을 가지고 학습하여 자신만의 노하우를 가지고 있는 사람
• 제품 개발 경험(개인 프로젝트 / 팀 프로젝트 무관)
• 제품 관리 경험(팀 프로젝트)
• 애자일 개발 프로세스에 대한 이해
• 린 스타트업에 대한 이해
• 사용자 경험에 대한 이해
• 컨설팅 / 투자은행 / 벤처캐피탈 / 엑셀러레이터 등 에서의 인턴 경험
• User Acquisition, User Engagement를 위한 마케팅 경험"
65,데이터 분석가,자비스앤빌런즈(삼쩜삼),https://www.wanted.co.kr/wd/53378,"업무개요
- 서비스 개선 및 목표 달성을 위한 각종 실험을 설계/진행/분석합니다.
- 프로덕트 고도화 및 비즈니스 의사결정을 위해 필요한 데이터를 분석하고 제공합니다.
- 서비스 성장을 위해 수집된 데이터를 데이터 분석하고, 인사이트를 도출합니다.

주요업무
- 서비스/마케팅 성과 지표 설계 및 집계에 필요한 데이터를 정의합니다.
- 목표 지표를 개선할 수 있는 서비스 변경 마케팅 실험을 설계하고 제안하며, 결과 분석 리포트와 대시보드를 작성합니다.
- Data Warehouse / Data Market 을 기획하고 운영합니다.
- 지표를 쉽게 파악할 수 있도록 대시보드 등 데이터 시각화를 구현합니다.","- 2년 이상 데이터 분석가 실무 경력이 필요합니다.
- 원하는 데이터를 얻기 위해 적절한 SQL쿼리 또는 NoSQL 쿼리를 작성할 수 있어야 합니다. (기본쿼리, 서브쿼리, DB구조에 대한 이해)
- 서비스 데이터 분석 방법(LTV, retention, AARRR, Cohort, Funnel 등)에 대한 이해가 있어야 합니다.
- GA 등 외부 분석 도구에 대한 지식이 있으신 분을 찾습니다.
- 논리적이고 체계적인 문제 해결 역량이 있으신 분을 찾습니다.
- 개발자, 비개발자 모두와 긴밀히 커뮤니케이션하고 원활하게 협업할 수 있는 분을 찾습니다.
- 숫자와 데이터를 끈기 있게 다루고 이를 즐거워 하는 성향의 분을 찾습니다.
- 긍정적이고 적극적인 자세, 책임감 있게 업무에 임하시는 분을 찾습니다.","- 컴퓨터 과학 / 통계학 관련 전공 학사 또는 동등한 학력이 있으면 좋습니다.
- 데이터 시각화 또는 BI 툴 활용/운영 경험 (Redash, Tableau, PowerBI, Data Studio 등)이 있다면 좋습니다.
- 그로스해킹 / BI 조직과의 협업 경험을 해보셨다면 좋습니다."
66,Google Analytics 360 Consultant,콘센트릭스서비스코리아,https://www.wanted.co.kr/wd/63929,"국내 대기업 Google Analytics 360 데이터를 설계하고 구축 업무를 지원 포지션입니다 : )

- GA360 글로벌 확산을 위한 GA설계 및 구축 업무 지원
- GA360 유입 Data 검수 및 개선안 제안
- GA360 운영 가이드 기획 및 가이드문서 작성 (영문)
- 고객사 해외법인 고객들과 커뮤니케이션 (via email)
- 기타 다양한 stakeholder와의 issue handling","• Google Analytics의 데이터 구조에 대한 이해를 지닌 분
• Google Analytics 데이터 분석 경험 있으신 분
• 비즈니스 영어 가능하신 분
• 엑셀, 파워포인트를 자유롭게 활용할 수 있으신 분","• 통계학 및 전산관련 전공자 우대
• 해외 유학, 교환학생 유경험자 우대
• 적극적이고 능동적인 마인드를 가지신 분
• 타인과 원활한 커뮤니케이션이 가능하신 분"
67,[잡플래닛] 서비스 기획자,브레인커머스,https://www.wanted.co.kr/wd/26615,"Core Unit
잡플래닛의 근간이 되는 리뷰,연봉,면접 등 콘텐츠의 가치를 높이기 위해서 고민하고, 항시 데이터를 통해서 판단하고 더 나은 서비스를 제공합니다.
사용자들이 “더” 안심하고 작성할 수 있도록 견인하고, 더 다양한 콘텐츠를 소비할 수 있도록 ui/ux 를 통해서 플랫폼을 업그레이드, 리뉴얼 하는 작업이 계획되어 있습니다.

잡플래닛의 기획자는 이러한 일을 합니다.
- 유저들이 작성한 생생한 리뷰,연봉,면접 콘텐츠, 기업이 제공하는 정보를 정확하게 전달하기 위해 노력합니다.
- 잡플래닛의 가치를 높이기 위해 고민하고 더 나은 서비스를 제공합니다.
- 지난 7년간 쌓아온 데이터를 활용하고 가공해서 유저에게 의미 있는 정보로 전달합니다. 
- 가치있는 정보 수집 방법을 고민합니다.
- 데이터를 기반으로 문제 해결 및 새로운 기능과 서비스 향상을 위한 전략을 수립합니다.
- 탄탄한 서비스 운영을 위한 정책을 설계합니다.
- 다양한 직무의 동료들과 커뮤니케이션 하며, 차선보다 최선의 해결을 하기 위해 고민합니다","- 웹/모바일 서비스 기획 or PM 경험 6년 이상
- 유관부서와의 협업을 통한 최고의 문제 해결 방법 도출할 수 있는 역량보유
- 데이터(정량/정성)를 사용, 응용하여 신규 기능 / 서비스 버전업을 위한 기획 및 정책 설계, 프로젝트를 책임감 있게 리드할 수 있는 역량
- 높은 퀄리티로 프로젝트가 릴리즈 되기 위해 퀄리티있는 문서작성 능력 및 커뮤니케이션 역량보유","- 커뮤니티, 커머스, 콘텐츠 서비스를 운영한 팀에서 일해본 경험
- 애자일 조직운영 및 협업 툴에 대한 경험이 있거나 이해도가 높으신 분
- 우선순위를 구분하여 중요한 업무부터 빠르게 실행할 수 있는 분
- Work scope이 아니라 목표 기반 의사 결정이 익숙하신 분"
68,Business Analyst,클래스101(Class101),https://www.wanted.co.kr/wd/45574,"• 클래스101 서비스의 양쪽 주요 고객인, 크리에이터와 서비스 이용자의 행동패턴 및 needs를 파악하기 위한 1) 가설 수립 2) 가설 검증을 위한 데이터 추출 논리 구조 도출 3) 데이터 추출 4) 데이터 가공 5) A/B테스트 환경 세팅 6) 테스트 결과 데이터 적재 7) 데이터 도식화를 통한 결과 분석 8) Implication및 insight을 도출
클래스 101에 있는 다양한 데이터를 분석하여, 클래스 101의 매출 향상 및 서비스 고도화에 도움되는 인사이트 도출
• 데이터를 통해 사용자 행동 분석, 서비스 성장에 필요한 인사이트 도출
• 서비스 운영 및 성장파악을 위한 데이터 분석, 지표발굴, 액션플랜 수립 지원","• 데이터 분석 관련 업무경력이 3년 이상이신 분 
• 숫자를 바탕으로 현상에 대한 원인을 논리적으로 추론하실 수 있는 분
• 논리적 추론결과를 가지고 기술 및 비즈니스 측면에서 효과적으로 소통하실 수 있는 분
• 쿼리를 작성하여 데이터를 추출하고, 서비스 측면에서 의미있는 인사이트를 찾을 수 있는 분
• SQL 활용능력 상급 이상","• 컨설팅 기업에서 근무하셨던 분
• Tableau, Google Data Studio 등 BI 툴 사용 경험이 있는 분"
69,연구기획/과제관리,웰트(WELT),https://www.wanted.co.kr/wd/56725,"• 연구소 국책 과제 관리
• 선행 연구기획 및 전략 수립
• 의료/학술기관 협동 연구 수행
• 특허 발굴, 출원, 등록, 유지 등의 지적재산권 관리 업무","• 해당 경력 0~3년차
• 학사 학위 이상 소유자
• 영문 명세서 해석 가능 수준의 영어 능력
• 업무 완결성이 높고, 꼼꼼하신 분","• Medical, IT 관련 전공 소유자
• 국책 연구 기획 및 관리 경험 보유
• 헬스케어(의료) 시장에 관심이 있는 분"
70,데이터 분석 담당자,케이크,https://www.wanted.co.kr/wd/69924,"- 서비스 개선에 따른 이용자 지표 변화 분석 및 인사이트 도출
- 콘텐츠 및 광고 캠페인 운영 효율성 분석 및 개선 제안
- Cake 성장을 위한 KPI 발굴 및 모니터링
- A/B 테스트 설계 및 검증","- IT 서비스 이용자 지표와 광고 지표에 대한 이해도가 높으신 분
- 숙련된 데이터 분석 능력과 2년 이상의 관련 업무 경험을 가지신 분",- 데이터 분석 및 통계 관련 분야의 학위 소지자
